Date,High,Low,Open,Close,Volume,Adj Close
2015-09-02,91800.0,86800.0,87100.0,89900.0,129169.0,88840.9296875
2015-09-03,92400.0,90300.0,91100.0,91500.0,163127.0,90422.0859375
2015-09-04,92200.0,90300.0,91500.0,90800.0,89544.0,89730.3203125
2015-09-07,91500.0,88600.0,90200.0,90200.0,81865.0,89137.3828125
2015-09-08,92300.0,89900.0,90000.0,90900.0,127335.0,89829.1484375
2015-09-09,94800.0,92600.0,93000.0,94500.0,245821.0,93386.7421875
2015-09-10,94900.0,92400.0,94000.0,94900.0,206889.0,93782.03125
2015-09-11,94100.0,90600.0,93500.0,90600.0,200879.0,89532.6796875
2015-09-14,91700.0,89700.0,90800.0,90400.0,130843.0,89335.0390625
2015-09-15,93200.0,89900.0,89900.0,92900.0,109698.0,91805.5859375
2015-09-16,93400.0,91400.0,93000.0,93300.0,108605.0,92200.875
2015-09-17,94000.0,92200.0,94000.0,93600.0,113425.0,92497.34375
2015-09-18,93200.0,91200.0,93200.0,92100.0,150065.0,91015.015625
2015-09-21,91000.0,88000.0,91000.0,88200.0,281628.0,87160.9609375
2015-09-22,90300.0,87700.0,88800.0,89900.0,165291.0,88840.9296875
2015-09-23,89400.0,88200.0,88200.0,88700.0,103243.0,87655.0625
2015-09-24,89400.0,87000.0,89400.0,87200.0,134782.0,86172.7265625
2015-09-25,88800.0,86000.0,87300.0,88500.0,123424.0,87457.421875
2015-09-30,88000.0,86500.0,87200.0,88000.0,139177.0,86963.3125
2015-10-01,88700.0,87100.0,88100.0,88400.0,113904.0,87358.59375
2015-10-02,89300.0,88100.0,88400.0,88400.0,86629.0,87358.59375
2015-10-05,88500.0,87200.0,87300.0,87300.0,126514.0,86271.5625
2015-10-06,89800.0,87400.0,88100.0,87600.0,143244.0,86568.0234375
2015-10-07,88200.0,85700.0,87700.0,86700.0,160191.0,85678.625
2015-10-08,87500.0,84200.0,86700.0,84300.0,265270.0,83306.8984375
2015-10-12,85100.0,83800.0,85000.0,84900.0,150950.0,83899.8359375
2015-10-13,85600.0,84300.0,84900.0,85000.0,135334.0,83998.65625
2015-10-14,85700.0,82600.0,84800.0,83100.0,209651.0,82121.0390625
2015-10-15,85400.0,82900.0,83000.0,85100.0,163987.0,84097.46875
2015-10-16,86300.0,84600.0,85300.0,85200.0,93212.0,84196.296875
2015-10-19,86800.0,84900.0,86000.0,85800.0,83196.0,84789.2265625
2015-10-20,86600.0,85800.0,86000.0,86500.0,89873.0,85480.9921875
2015-10-21,96400.0,87100.0,87200.0,94900.0,794795.0,93782.03125
2015-10-22,97200.0,92100.0,94700.0,92300.0,342631.0,91212.6484375
2015-10-23,95900.0,92900.0,93900.0,93700.0,148268.0,92596.1640625
2015-10-26,97000.0,94700.0,94700.0,97000.0,225755.0,95857.2890625
2015-10-27,96300.0,93100.0,96200.0,93700.0,231785.0,92596.1640625
2015-10-28,96800.0,92600.0,93500.0,94600.0,184764.0,93485.5625
2015-10-29,96300.0,93600.0,94600.0,95000.0,107320.0,93880.84375
2015-10-30,95300.0,92500.0,95000.0,92700.0,102675.0,91607.9375
2015-11-02,94000.0,92300.0,92700.0,93600.0,92771.0,92497.34375
2015-11-03,96700.0,94200.0,94700.0,95700.0,134125.0,94572.609375
2015-11-04,96300.0,93200.0,96300.0,93700.0,100712.0,92596.1640625
2015-11-05,94700.0,93100.0,93700.0,93700.0,82432.0,92596.1640625
2015-11-06,93600.0,90500.0,93200.0,91300.0,102614.0,90224.4375
2015-11-09,92800.0,89400.0,91400.0,91000.0,91809.0,89927.96875
2015-11-10,93000.0,90300.0,91000.0,93000.0,116291.0,91904.40625
2015-11-11,92500.0,87000.0,92100.0,90000.0,196675.0,88939.75
2015-11-12,90500.0,87400.0,90500.0,89300.0,171532.0,88247.9921875
2015-11-13,92400.0,87400.0,88100.0,91200.0,184646.0,90125.6171875
2015-11-16,90800.0,89000.0,90800.0,89600.0,81606.0,88544.4609375
2015-11-17,92700.0,90300.0,90500.0,91700.0,153271.0,90619.71875
2015-11-18,93300.0,90900.0,90900.0,91800.0,117543.0,90718.546875
2015-11-19,99100.0,92300.0,92800.0,98500.0,382077.0,97339.6171875
2015-11-20,102500.0,99500.0,99900.0,102500.0,295586.0,101292.4921875
2015-11-23,102500.0,99800.0,102000.0,101000.0,226019.0,99810.1640625
2015-11-24,105500.0,100000.0,101000.0,103000.0,273381.0,101786.6015625
2015-11-25,103000.0,99800.0,103000.0,100000.0,189887.0,98821.9453125
2015-11-26,101000.0,99800.0,100000.0,100500.0,100353.0,99316.046875
2015-11-27,101500.0,99500.0,100000.0,99800.0,123652.0,98624.296875
2015-11-30,100500.0,97800.0,99400.0,99600.0,181277.0,98426.65625
2015-12-01,103000.0,99200.0,100500.0,100500.0,197614.0,99316.046875
2015-12-02,103000.0,100000.0,100500.0,101000.0,130555.0,99810.1640625
2015-12-03,101000.0,98500.0,100500.0,99000.0,109582.0,97833.7265625
2015-12-04,101500.0,97600.0,97700.0,99300.0,110494.0,98130.1875
2015-12-07,101000.0,98900.0,100500.0,99000.0,67414.0,97833.7265625
2015-12-08,99300.0,95800.0,98800.0,96300.0,123389.0,95165.5390625
2015-12-09,98400.0,96100.0,96400.0,97000.0,71398.0,95857.2890625
2015-12-10,98800.0,95000.0,97000.0,95100.0,142272.0,93979.671875
2015-12-11,100000.0,96000.0,96100.0,97900.0,231984.0,96746.6875
2015-12-14,97400.0,95300.0,96800.0,96200.0,119498.0,95066.7109375
2015-12-15,97300.0,94600.0,97300.0,95000.0,130880.0,93880.84375
2015-12-16,100000.0,95700.0,96200.0,98100.0,211125.0,96944.3203125
2015-12-17,101500.0,99100.0,99600.0,101000.0,162483.0,99810.1640625
2015-12-18,103500.0,99600.0,100500.0,103000.0,235405.0,101786.6015625
2015-12-21,103500.0,100000.0,102500.0,101500.0,175816.0,100304.2734375
2015-12-22,101500.0,98800.0,101500.0,100000.0,164122.0,98821.9453125
2015-12-23,102500.0,99400.0,101000.0,101500.0,108274.0,100304.2734375
2015-12-24,103000.0,99600.0,103000.0,99700.0,125033.0,98525.4765625
2015-12-28,99300.0,97200.0,98800.0,97900.0,99449.0,96746.6875
2015-12-29,99100.0,96800.0,98700.0,98300.0,61463.0,97490.5078125
2015-12-30,100000.0,98100.0,98500.0,98500.0,75549.0,97688.859375
2016-01-04,98500.0,95000.0,98500.0,95000.0,175230.0,94217.6796875
2016-01-05,97900.0,95300.0,95500.0,97500.0,197901.0,96697.09375
2016-01-06,97300.0,89800.0,97300.0,92000.0,554241.0,91242.3828125
2016-01-07,92700.0,89000.0,91400.0,89200.0,320017.0,88465.4375
2016-01-08,90500.0,87700.0,88500.0,90500.0,144996.0,89754.7421875
2016-01-11,89800.0,87800.0,89700.0,88200.0,108460.0,87473.6796875
2016-01-12,89100.0,85400.0,88300.0,85900.0,242656.0,85192.625
2016-01-13,88000.0,86200.0,86200.0,87300.0,127171.0,86581.09375
2016-01-14,86400.0,84900.0,85800.0,85900.0,154383.0,85192.625
2016-01-15,89500.0,85900.0,87100.0,86100.0,212155.0,85390.9765625
2016-01-18,86300.0,84100.0,84600.0,86000.0,120709.0,85291.796875
2016-01-19,86000.0,82300.0,85100.0,85800.0,251281.0,85093.4375
2016-01-20,85700.0,81700.0,85700.0,82300.0,250351.0,81622.265625
2016-01-21,85100.0,81400.0,81500.0,83500.0,143912.0,82812.390625
2016-01-22,86000.0,83700.0,85200.0,85000.0,130559.0,84300.03125
2016-01-25,86800.0,85000.0,86500.0,85500.0,127425.0,84795.9140625
2016-01-26,84000.0,80300.0,83200.0,81700.0,412797.0,81027.2109375
2016-01-27,83100.0,81000.0,82200.0,83000.0,212192.0,82316.5
2016-01-28,83000.0,80900.0,82500.0,82600.0,98546.0,81919.796875
2016-01-29,83200.0,81200.0,83000.0,82300.0,136805.0,81622.265625
2016-02-01,87700.0,82800.0,83000.0,86600.0,332861.0,85886.8515625
2016-02-02,86600.0,84800.0,86600.0,84800.0,133220.0,84101.6796875
2016-02-03,85000.0,81800.0,84100.0,81900.0,166500.0,81225.5625
2016-02-04,84900.0,82000.0,82500.0,83500.0,130164.0,82812.390625
2016-02-05,85200.0,83400.0,83500.0,84300.0,63854.0,83605.796875
