Date,High,Low,Open,Close,Volume,Adj Close
2015-09-02,246000.0,235500.0,241000.0,243000.0,205461.0,230832.75
2015-09-03,249500.0,236500.0,247000.0,239000.0,108382.0,227033.03125
2015-09-04,247000.0,239000.0,239000.0,242000.0,140995.0,229882.8125
2015-09-07,245500.0,238000.0,239000.0,242000.0,101708.0,229882.8125
2015-09-08,244000.0,231000.0,242500.0,233000.0,136887.0,221333.453125
2015-09-09,253000.0,235500.0,237000.0,252500.0,233465.0,239857.0625
2015-09-10,255500.0,247000.0,247000.0,255500.0,163123.0,242706.859375
2015-09-11,266000.0,252500.0,256500.0,261500.0,120576.0,248406.421875
2015-09-14,274500.0,258500.0,265500.0,272000.0,242045.0,258380.671875
2015-09-15,271000.0,262000.0,270500.0,270000.0,157280.0,256480.828125
2015-09-16,284500.0,269500.0,273500.0,277500.0,208569.0,263605.3125
2015-09-17,287000.0,277500.0,282000.0,280500.0,168749.0,266455.0625
2015-09-18,284500.0,275500.0,282000.0,276500.0,130725.0,262655.34375
2015-09-21,274000.0,267000.0,267000.0,270500.0,94875.0,256955.78125
2015-09-22,277500.0,269500.0,275500.0,271000.0,111286.0,257430.75
2015-09-23,275000.0,258000.0,266500.0,259000.0,172641.0,246031.59375
2015-09-24,267500.0,259000.0,259500.0,264000.0,107782.0,250781.25
2015-09-25,269500.0,262000.0,269500.0,262000.0,86428.0,248881.390625
2015-09-30,270000.0,250000.0,259000.0,270000.0,257238.0,256480.828125
2015-10-01,270000.0,263000.0,267000.0,266500.0,134875.0,253156.078125
2015-10-02,269500.0,260000.0,266000.0,267000.0,126253.0,253631.03125
2015-10-05,278500.0,268000.0,269500.0,273500.0,168026.0,259805.578125
2015-10-06,282000.0,271000.0,278000.0,274000.0,133476.0,260280.53125
2015-10-07,279000.0,273500.0,275000.0,277500.0,107419.0,263605.3125
2015-10-08,280000.0,263000.0,279500.0,264000.0,170281.0,250781.25
2015-10-12,273500.0,265500.0,267000.0,271000.0,144496.0,257430.75
2015-10-13,271000.0,262000.0,270500.0,265000.0,142693.0,251731.1875
2015-10-14,264000.0,256000.0,261000.0,258000.0,111645.0,245081.671875
2015-10-15,271500.0,258000.0,258500.0,271000.0,145018.0,257430.75
2015-10-16,279000.0,270000.0,271000.0,273500.0,92161.0,259805.578125
2015-10-19,277500.0,264000.0,277500.0,267000.0,127329.0,253631.03125
2015-10-20,268000.0,260000.0,268000.0,263000.0,109698.0,249831.3125
2015-10-21,266500.0,262000.0,265000.0,263500.0,82579.0,250306.265625
2015-10-22,263500.0,255500.0,260500.0,256000.0,100648.0,243181.828125
2015-10-23,273500.0,263000.0,263000.0,273000.0,186459.0,259330.609375
2015-10-26,286000.0,274000.0,275000.0,286000.0,210331.0,271679.65625
2015-10-27,286500.0,278000.0,286500.0,283000.0,107299.0,268829.875
2015-10-28,290500.0,275000.0,282500.0,281000.0,132269.0,266930.03125
2015-10-29,284000.0,275000.0,283500.0,279000.0,111443.0,265030.1875
2015-10-30,267500.0,240500.0,258000.0,240500.0,842765.0,228457.921875
2015-11-02,251500.0,240000.0,244000.0,243500.0,331201.0,231307.703125
2015-11-03,248500.0,240500.0,243500.0,240500.0,216007.0,228457.921875
2015-11-04,249500.0,243000.0,243000.0,249500.0,180878.0,237007.28125
2015-11-05,255500.0,246000.0,254000.0,246500.0,186077.0,234157.484375
2015-11-06,250500.0,244000.0,245000.0,244500.0,96553.0,232257.625
2015-11-09,241500.0,230500.0,241000.0,231500.0,217553.0,219908.5625
2015-11-10,234000.0,228500.0,228500.0,229500.0,136613.0,218008.6875
2015-11-11,233000.0,222000.0,230000.0,227000.0,174929.0,215633.875
2015-11-12,228500.0,223500.0,225000.0,225000.0,79423.0,213734.015625
2015-11-13,227500.0,219500.0,219500.0,226000.0,83185.0,214683.96875
2015-11-16,228000.0,217000.0,217000.0,224500.0,83459.0,213259.046875
2015-11-17,232500.0,228000.0,231500.0,230000.0,131388.0,218483.65625
2015-11-18,232000.0,228000.0,230500.0,230000.0,101759.0,218483.65625
2015-11-19,242000.0,233000.0,233000.0,240000.0,173823.0,227982.9375
2015-11-20,249500.0,240500.0,240500.0,245500.0,154339.0,233207.578125
2015-11-23,250500.0,246500.0,247000.0,248500.0,104629.0,236057.34375
2015-11-24,251000.0,245000.0,248000.0,249000.0,108815.0,236532.3125
2015-11-25,252500.0,246500.0,250500.0,249000.0,55593.0,236532.3125
2015-11-26,250000.0,243000.0,248000.0,246500.0,96013.0,234157.484375
2015-11-27,250000.0,244000.0,247500.0,247000.0,45471.0,234632.46875
2015-11-30,248000.0,240000.0,245500.0,240500.0,137570.0,228457.921875
2015-12-01,250500.0,240500.0,241000.0,250000.0,110805.0,237482.234375
2015-12-02,250500.0,245500.0,250000.0,246000.0,73964.0,233682.53125
2015-12-03,247500.0,240500.0,243000.0,246500.0,96270.0,234157.484375
2015-12-04,245000.0,241000.0,242500.0,241500.0,63721.0,229407.84375
2015-12-07,246500.0,236500.0,244000.0,236500.0,79566.0,224658.21875
2015-12-08,238500.0,230000.0,236000.0,236500.0,83365.0,224658.21875
2015-12-09,244500.0,236500.0,238500.0,237000.0,109654.0,225133.171875
2015-12-10,237000.0,232000.0,235500.0,232000.0,99627.0,220383.515625
2015-12-11,236000.0,228500.0,232000.0,230000.0,124956.0,218483.65625
2015-12-14,233500.0,225500.0,225500.0,232000.0,94811.0,220383.515625
2015-12-15,233500.0,215500.0,231500.0,221000.0,267623.0,209934.3125
2015-12-16,235000.0,221000.0,224000.0,234500.0,203908.0,222758.34375
2015-12-17,236000.0,229500.0,235000.0,231500.0,103100.0,219908.5625
2015-12-18,239000.0,229500.0,231000.0,239000.0,108768.0,227033.03125
2015-12-21,241000.0,236500.0,237500.0,239500.0,57121.0,227507.984375
2015-12-22,242000.0,237500.0,241500.0,241000.0,47547.0,228932.890625
2015-12-23,246000.0,241000.0,242000.0,243500.0,126737.0,231307.703125
2015-12-24,247500.0,243500.0,247500.0,243500.0,60501.0,231307.703125
2015-12-28,245000.0,235500.0,243500.0,236500.0,73625.0,224658.21875
2015-12-29,243000.0,236500.0,237000.0,240500.0,57444.0,230898.71875
2015-12-30,245500.0,239000.0,240500.0,243500.0,75309.0,233778.9375
2016-01-04,255500.0,245000.0,248000.0,245000.0,228166.0,235219.046875
2016-01-05,254000.0,245500.0,246000.0,250000.0,204402.0,240019.4375
2016-01-06,262000.0,250000.0,251500.0,260000.0,253335.0,249620.234375
2016-01-07,260000.0,253000.0,257000.0,253500.0,125124.0,243379.71875
2016-01-08,265000.0,249500.0,249500.0,264500.0,152703.0,253940.5625
2016-01-11,266500.0,256000.0,261000.0,258000.0,95112.0,247700.0625
2016-01-12,266000.0,260000.0,260500.0,262000.0,112148.0,251540.375
2016-01-13,265000.0,258000.0,265000.0,260500.0,92364.0,250100.265625
2016-01-14,256000.0,247000.0,254500.0,256000.0,183802.0,245779.921875
2016-01-15,259000.0,247000.0,259000.0,248500.0,88520.0,238579.328125
2016-01-18,255000.0,245000.0,246000.0,254000.0,83932.0,243859.75
2016-01-19,256000.0,248000.0,254000.0,255000.0,87605.0,244819.84375
2016-01-20,256000.0,238500.0,255000.0,242000.0,113742.0,232338.828125
2016-01-21,253500.0,242000.0,245500.0,252500.0,116779.0,242419.640625
2016-01-22,256000.0,242000.0,255000.0,248000.0,107621.0,238099.296875
2016-01-25,261500.0,248000.0,251500.0,259000.0,189115.0,248660.140625
2016-01-26,258000.0,250000.0,256500.0,251500.0,208009.0,241459.5625
2016-01-27,269500.0,256500.0,258500.0,269500.0,230835.0,258740.953125
2016-01-28,276000.0,264000.0,267500.0,270500.0,158809.0,259701.03125
2016-01-29,275500.0,268500.0,274000.0,275000.0,95754.0,264021.375
2016-02-01,277500.0,269500.0,276000.0,277500.0,111901.0,266421.59375
2016-02-02,274500.0,264500.0,274000.0,274500.0,158071.0,263541.34375
2016-02-03,285000.0,277000.0,277500.0,282500.0,317167.0,271222.0
2016-02-04,293000.0,277500.0,283500.0,293000.0,173973.0,281302.78125
2016-02-05,293000.0,284000.0,293000.0,287500.0,112141.0,276022.375
2016-02-11,284000.0,276000.0,280000.0,280000.0,111994.0,268821.78125
2016-02-12,279500.0,266500.0,278500.0,269000.0,184752.0,258260.921875
2016-02-15,277500.0,270500.0,273000.0,270500.0,117904.0,259701.03125
2016-02-16,288500.0,274000.0,274000.0,285500.0,113628.0,274102.21875
2016-02-17,289000.0,280500.0,283000.0,283500.0,117316.0,272182.0625
2016-02-18,294500.0,280500.0,289500.0,284500.0,130476.0,273142.125
2016-02-19,294000.0,281000.0,283500.0,294000.0,123626.0,282262.875
2016-02-22,306500.0,292000.0,294000.0,305000.0,212523.0,292823.71875
2016-02-23,313500.0,305000.0,307500.0,309500.0,170645.0,297144.0625
2016-02-24,313500.0,304000.0,306500.0,307000.0,89056.0,294743.90625
2016-02-25,315500.0,306000.0,310500.0,309500.0,138259.0,297144.0625
2016-02-26,313500.0,304500.0,312500.0,311000.0,83433.0,298584.1875
2016-02-29,322000.0,308500.0,311000.0,319500.0,136425.0,306744.84375
2016-03-02,334500.0,326500.0,329500.0,331000.0,183097.0,317785.75
2016-03-03,332000.0,316000.0,331000.0,316500.0,199895.0,303864.625
2016-03-04,319500.0,309000.0,316000.0,313500.0,181844.0,300984.40625
2016-03-07,324000.0,313500.0,317000.0,316000.0,111675.0,303384.59375
2016-03-08,323000.0,311500.0,316000.0,316000.0,81511.0,303384.59375
2016-03-09,319000.0,308000.0,318000.0,310000.0,103424.0,297624.125
2016-03-10,323500.0,313500.0,316500.0,321000.0,187225.0,308184.96875
2016-03-11,321000.0,314000.0,319500.0,315500.0,77702.0,302904.53125
2016-03-14,330000.0,319500.0,320000.0,326500.0,120805.0,313465.40625
2016-03-15,329500.0,316500.0,325000.0,320000.0,114595.0,307224.90625
2016-03-16,323000.0,309000.0,320000.0,309500.0,146516.0,297144.0625
