,Open,close,high,low,volume
2020-08-18,112900.0,109100.0,115400.0,108000.0,362039.0
2020-08-14,117700.0,112700.0,118000.0,112000.0,380849.0
2020-08-13,115300.0,117300.0,122900.0,115300.0,839276.0
2020-08-12,118700.0,114300.0,118800.0,114200.0,389969.0
2020-08-11,120400.0,118900.0,121200.0,118600.0,312082.0
2020-08-10,123600.0,120300.0,124600.0,120000.0,470323.0
2020-08-07,122500.0,122400.0,123900.0,121100.0,426920.0
2020-08-06,125700.0,121900.0,125700.0,121600.0,387520.0
2020-08-05,118600.0,124200.0,126000.0,118500.0,883267.0
2020-08-04,119100.0,118600.0,121000.0,118100.0,306572.0
2020-08-03,116100.0,118300.0,119700.0,113000.0,541146.0
2020-07-31,118100.0,117700.0,121300.0,117600.0,326941.0
2020-07-30,118200.0,118000.0,129900.0,113000.0,2171253.0
2020-07-29,122100.0,118200.0,123300.0,116800.0,633157.0
2020-07-28,126000.0,123300.0,126200.0,123000.0,296015.0
2020-07-27,126700.0,124000.0,127000.0,124000.0,342763.0
2020-07-24,125200.0,126700.0,133900.0,124200.0,705967.0
2020-07-23,127800.0,126400.0,127800.0,125100.0,341107.0
2020-07-22,127200.0,127800.0,128300.0,123600.0,543819.0
2020-07-21,130300.0,128200.0,131800.0,127200.0,519250.0
2020-07-20,136000.0,129900.0,136200.0,129700.0,571258.0
2020-07-17,133500.0,134000.0,135000.0,130700.0,495234.0
2020-07-16,131300.0,131600.0,133600.0,130000.0,329167.0
2020-07-15,136100.0,132800.0,136500.0,131100.0,456041.0
2020-07-14,136600.0,134800.0,138200.0,134000.0,476621.0
2020-07-13,135000.0,136600.0,137500.0,132900.0,671957.0
2020-07-10,135300.0,134200.0,136500.0,130000.0,747495.0
2020-07-09,126000.0,132300.0,140000.0,125900.0,2446718.0
2020-07-08,125800.0,123200.0,125900.0,122400.0,253374.0
2020-07-07,122700.0,123100.0,126200.0,121600.0,410858.0
2020-07-06,123900.0,123100.0,126500.0,123000.0,335565.0
2020-07-03,124500.0,123900.0,124600.0,119100.0,491406.0
2020-07-02,121000.0,123800.0,126600.0,121000.0,545157.0
