Date,High,Low,Open,Close,Volume,Adj Close
2015-09-02,115000.0,109500.0,113000.0,111500.0,52139.0,109519.296875
2015-09-03,115500.0,111500.0,112000.0,114500.0,30993.0,112466.0
2015-09-04,114500.0,106500.0,114500.0,109000.0,57913.0,107063.703125
2015-09-07,112500.0,105500.0,109000.0,108000.0,42335.0,106081.46875
2015-09-08,109500.0,103500.0,109000.0,105500.0,40540.0,103625.8828125
2015-09-09,114500.0,108000.0,108500.0,114500.0,53350.0,112466.0
2015-09-10,116000.0,112000.0,112000.0,115500.0,33614.0,113448.234375
2015-09-11,116500.0,113500.0,114000.0,116000.0,12662.0,113939.359375
2015-09-14,117500.0,113000.0,117000.0,115000.0,21462.0,112957.1171875
2015-09-15,117000.0,113500.0,115000.0,117000.0,22872.0,114921.59375
2015-09-16,121000.0,117000.0,118000.0,117000.0,27904.0,114921.59375
2015-09-17,123500.0,116500.0,119000.0,122000.0,36319.0,119832.7734375
2015-09-18,126000.0,119500.0,123000.0,124000.0,37818.0,121797.2421875
2015-09-21,123500.0,120500.0,121500.0,122500.0,23152.0,120323.890625
2015-09-22,122500.0,119500.0,121500.0,122000.0,28574.0,119832.7734375
2015-09-23,123500.0,119000.0,119500.0,119000.0,14782.0,116886.0703125
2015-09-24,121500.0,118000.0,121500.0,119000.0,15077.0,116886.0703125
2015-09-25,120000.0,115000.0,120000.0,117500.0,16697.0,115412.7109375
2015-09-30,116500.0,111000.0,112000.0,115000.0,25153.0,112957.1171875
2015-10-01,118500.0,116500.0,117000.0,118500.0,12001.0,116394.9453125
2015-10-02,119500.0,116500.0,119000.0,117000.0,13121.0,114921.59375
2015-10-05,134500.0,124000.0,132000.0,125000.0,94812.0,122779.484375
2015-10-06,126000.0,120500.0,125500.0,121000.0,25938.0,118850.53125
2015-10-07,119500.0,112000.0,118000.0,113500.0,78527.0,111483.7734375
2015-10-08,116000.0,112000.0,115000.0,115500.0,27244.0,113448.234375
2015-10-12,115500.0,113000.0,115500.0,113000.0,16233.0,110992.65625
2015-10-13,115000.0,112500.0,112500.0,113500.0,17392.0,111483.7734375
2015-10-14,115000.0,112000.0,113500.0,112000.0,19583.0,110010.4140625
2015-10-15,115500.0,111500.0,111500.0,115000.0,20241.0,112957.1171875
2015-10-16,118000.0,116000.0,116500.0,117000.0,30108.0,114921.59375
2015-10-19,121000.0,117000.0,118500.0,120000.0,31639.0,117868.3046875
2015-10-20,122000.0,118000.0,119500.0,121500.0,22270.0,119341.65625
2015-10-21,122500.0,119500.0,122000.0,122500.0,27264.0,120323.890625
2015-10-22,122000.0,117500.0,120500.0,119000.0,33241.0,116886.0703125
2015-10-23,126000.0,119500.0,119500.0,123500.0,42263.0,121306.125
2015-10-26,126500.0,123000.0,123000.0,125500.0,17075.0,123270.6015625
2015-10-27,129500.0,122000.0,126000.0,122500.0,40867.0,120323.890625
2015-10-28,125000.0,120000.0,124000.0,125000.0,29033.0,122779.484375
2015-10-29,124500.0,120000.0,124500.0,121500.0,38131.0,119341.65625
2015-10-30,125000.0,119000.0,121500.0,124500.0,36506.0,122288.3671875
2015-11-02,128000.0,120500.0,127500.0,122000.0,36934.0,119832.7734375
2015-11-03,128000.0,122000.0,122000.0,127000.0,37395.0,124743.9453125
