,Open,close,high,low,volume
2020-08-18,236000.0,263500.0,275000.0,229300.0,7096519.0
2020-08-14,253500.0,221400.0,260800.0,213400.0,6180014.0
2020-08-13,287300.0,273700.0,295500.0,270700.0,2144289.0
2020-08-12,304300.0,287800.0,307300.0,273900.0,2017362.0
2020-08-11,299800.0,300000.0,312900.0,298600.0,1099626.0
2020-08-10,308700.0,310700.0,322200.0,303000.0,1161698.0
2020-08-07,305000.0,312200.0,313700.0,300100.0,1776078.0
2020-08-06,283300.0,310600.0,314500.0,280700.0,4385391.0
2020-08-05,266400.0,278000.0,284000.0,266100.0,1660453.0
2020-08-04,293300.0,276400.0,296000.0,269000.0,3835720.0
2020-08-03,265000.0,289900.0,294800.0,263900.0,3502111.0
2020-07-31,255200.0,260400.0,264300.0,245000.0,2813101.0
2020-07-30,239000.0,243700.0,259000.0,237100.0,4317589.0
2020-07-29,220500.0,238200.0,245200.0,219000.0,5278074.0
2020-07-28,219400.0,217200.0,220200.0,214000.0,1078198.0
2020-07-27,214100.0,216000.0,225700.0,212600.0,2803278.0
2020-07-24,213100.0,208500.0,216600.0,204400.0,2365337.0
2020-07-23,189300.0,210900.0,224000.0,188500.0,7617922.0
2020-07-22,189700.0,187100.0,194200.0,180700.0,2798595.0
2020-07-21,179000.0,189300.0,189300.0,176100.0,2773641.0
2020-07-20,177000.0,178500.0,192300.0,176700.0,2786029.0
2020-07-17,173300.0,175500.0,179400.0,172400.0,1599465.0
2020-07-16,164300.0,173400.0,177600.0,160600.0,3080899.0
2020-07-15,177400.0,166400.0,180400.0,166400.0,2832592.0
2020-07-14,180000.0,183300.0,184100.0,176600.0,2629648.0
2020-07-13,177100.0,180400.0,184400.0,174900.0,3673053.0
2020-07-10,151500.0,172500.0,186200.0,150500.0,13386280.0
2020-07-09,146000.0,149600.0,152300.0,143000.0,3461775.0
2020-07-08,136500.0,146700.0,149400.0,133900.0,9347122.0
2020-07-07,130000.0,132300.0,141600.0,128200.0,5734604.0
2020-07-06,132200.0,130000.0,135300.0,127000.0,3232494.0
2020-07-03,113900.0,132200.0,139100.0,113300.0,12668344.0
2020-07-02,113500.0,113300.0,114000.0,112000.0,548343.0
2020-07-01,113700.0,113300.0,115300.0,112800.0,749950.0
2020-06-30,114400.0,112800.0,115700.0,112600.0,909911.0
2020-06-29,115900.0,115900.0,117400.0,113100.0,1405270.0
2020-06-26,112100.0,115400.0,115500.0,110800.0,1900023.0
2020-06-25,116700.0,111000.0,117600.0,110800.0,1759610.0
2020-06-24,110500.0,113900.0,114300.0,108900.0,2006274.0
2020-06-23,109500.0,110000.0,111800.0,106600.0,1428558.0
2020-06-22,106200.0,107600.0,113700.0,105900.0,2857989.0
2020-06-19,107300.0,102300.0,108200.0,102300.0,1196020.0
2020-06-18,108000.0,106900.0,109500.0,105400.0,1121868.0
2020-06-17,110000.0,107000.0,111700.0,105900.0,1539028.0
2020-06-16,114700.0,112800.0,115700.0,111500.0,1911202.0
2020-06-15,113800.0,113100.0,118200.0,106100.0,3975915.0
2020-06-12,118700.0,111500.0,120200.0,111500.0,3070135.0
2020-06-11,109900.0,112000.0,113300.0,109300.0,1589722.0
2020-06-10,109100.0,109000.0,111300.0,108300.0,872898.0
2020-06-09,111900.0,108400.0,112000.0,108100.0,1068309.0
2020-06-08,108200.0,111500.0,114600.0,107000.0,2901088.0
2020-06-05,107000.0,106300.0,108300.0,105800.0,826646.0
2020-06-04,106200.0,106500.0,109600.0,103500.0,1720355.0
2020-06-03,112500.0,108300.0,112600.0,107900.0,1689629.0
2020-06-02,110600.0,111200.0,113000.0,110300.0,2113854.0
2020-06-01,118100.0,116700.0,119600.0,113500.0,1919491.0
2020-05-29,120700.0,116900.0,121500.0,116700.0,2150186.0
2020-05-28,115400.0,120700.0,121300.0,114200.0,4169397.0
2020-05-27,112600.0,114500.0,120300.0,111400.0,3417403.0
2020-05-26,115100.0,112700.0,115300.0,112100.0,1429514.0
2020-05-25,109700.0,114400.0,115100.0,108500.0,2717176.0
2020-05-22,112600.0,109700.0,113600.0,107600.0,3380291.0
2020-05-21,107100.0,107100.0,108200.0,104000.0,1861541.0
2020-05-20,110300.0,106300.0,112500.0,105900.0,3054669.0
2020-05-19,111900.0,107000.0,113300.0,105200.0,4657118.0
2020-05-18,119100.0,116200.0,121800.0,112900.0,4253907.0
2020-05-15,129300.0,118400.0,140000.0,114700.0,13683843.0
2020-05-14,104700.0,128800.0,128800.0,102000.0,19522215.0
2020-05-13,103200.0,99100.0,103900.0,97400.0,4064257.0
2020-05-12,94200.0,99200.0,100400.0,93300.0,6658807.0
2020-05-11,97300.0,92900.0,98400.0,91000.0,2806275.0
2020-05-08,86300.0,91700.0,93000.0,85600.0,3758173.0
2020-05-07,84200.0,85600.0,86900.0,83300.0,1310797.0
2020-05-06,87700.0,84600.0,88600.0,83100.0,2103620.0
2020-05-04,91100.0,88900.0,91800.0,88800.0,1461497.0
2020-04-29,93800.0,92900.0,95000.0,92300.0,1740305.0
2020-04-28,97500.0,92800.0,97500.0,92400.0,2342277.0
2020-04-27,91300.0,96000.0,97700.0,90600.0,4466940.0
2020-04-24,90500.0,89500.0,94300.0,89100.0,3091545.0
2020-04-23,94300.0,90100.0,94300.0,89500.0,2838495.0
2020-04-22,102700.0,93300.0,108000.0,92700.0,9396456.0
2020-04-21,93700.0,89100.0,96000.0,87200.0,5107180.0
2020-04-20,88200.0,91700.0,92800.0,86600.0,7421962.0
2020-04-17,85500.0,82700.0,85600.0,82700.0,1845146.0
2020-04-16,84100.0,84900.0,86500.0,79700.0,3461618.0
2020-04-14,91500.0,84100.0,92500.0,82700.0,3712704.0
2020-04-13,93000.0,88500.0,93000.0,87000.0,2881538.0
2020-04-10,96000.0,92700.0,97300.0,90400.0,2724956.0
2020-04-09,92100.0,96000.0,97200.0,90200.0,4190743.0
2020-04-08,87100.0,95700.0,95700.0,82100.0,7211249.0
2020-04-07,94800.0,88700.0,94800.0,86300.0,2878497.0
2020-04-06,98000.0,95300.0,98500.0,93100.0,3050834.0
2020-04-03,90500.0,93500.0,96200.0,88200.0,5720534.0
2020-04-02,94800.0,90500.0,96300.0,85400.0,5182372.0
2020-04-01,108000.0,94700.0,109400.0,89400.0,8275146.0
2020-03-31,116100.0,111100.0,120900.0,104600.0,6321630.0
2020-03-30,126600.0,121000.0,129200.0,111100.0,8749154.0
2020-03-27,125500.0,115900.0,141400.0,97900.0,19808283.0
2020-03-26,103200.0,114500.0,114500.0,103100.0,10510792.0
2020-03-25,83000.0,88100.0,88100.0,76500.0,10896296.0
2020-03-24,68800.0,67800.0,71800.0,66900.0,4691687.0
2020-03-23,72600.0,68800.0,73500.0,67600.0,5978126.0
2020-03-20,68500.0,68000.0,70200.0,64600.0,8843753.0
2020-03-19,61800.0,67200.0,71500.0,56500.0,10683284.0
2020-03-18,67000.0,59200.0,69000.0,58800.0,10234011.0
2020-03-17,59900.0,64100.0,65800.0,59400.0,15203796.0
2020-03-16,52000.0,58000.0,61300.0,49650.0,15163632.0
2020-03-13,55600.0,49350.0,57500.0,46400.0,7940662.0
2020-03-12,58500.0,56500.0,61500.0,52500.0,6871757.0
2020-03-11,62700.0,59000.0,65000.0,54500.0,11146630.0
2020-03-10,58000.0,54700.0,69800.0,52800.0,21429726.0
2020-03-09,55600.0,62800.0,62800.0,54500.0,11847286.0
2020-03-06,43400.0,48350.0,48350.0,42550.0,14746216.0
2020-03-05,37000.0,37200.0,39150.0,36800.0,3384339.0
2020-03-04,41000.0,37450.0,41250.0,37450.0,3362309.0
2020-03-03,40400.0,40800.0,41650.0,39200.0,5258648.0
2020-03-02,38050.0,40400.0,41850.0,36400.0,11744681.0
2020-02-28,35050.0,36500.0,37000.0,34250.0,4672937.0
2020-02-27,37400.0,34200.0,37800.0,33850.0,5250083.0
2020-02-26,34600.0,33650.0,35000.0,33300.0,1908712.0
2020-02-25,32700.0,33250.0,34350.0,32000.0,1349865.0
2020-02-24,35350.0,33250.0,37400.0,32550.0,3225488.0
2020-02-21,34700.0,32400.0,35150.0,31900.0,1812891.0
2020-02-20,35800.0,33750.0,37300.0,33500.0,3717553.0
2020-02-19,34550.0,34900.0,38700.0,34050.0,6505194.0
2020-02-18,32000.0,35550.0,38800.0,31950.0,11771657.0
2020-02-17,31200.0,30650.0,31600.0,30650.0,214285.0
2020-02-14,31450.0,31150.0,32000.0,31150.0,231147.0
2020-02-13,33300.0,31450.0,33450.0,31200.0,657300.0
2020-02-12,32300.0,33050.0,35500.0,32050.0,1458422.0
2020-02-11,32200.0,32200.0,32850.0,31950.0,213633.0
2020-02-10,32500.0,32250.0,33150.0,31650.0,252582.0
2020-02-07,32300.0,32300.0,32950.0,31750.0,259717.0
2020-02-06,31850.0,32100.0,32450.0,31700.0,233708.0
2020-02-05,32050.0,31550.0,32250.0,31200.0,331489.0
2020-02-04,30150.0,31650.0,31750.0,30150.0,354215.0
2020-02-03,29200.0,30100.0,30700.0,29100.0,419954.0
2020-01-31,32050.0,30100.0,32700.0,29700.0,714953.0
2020-01-30,34300.0,32450.0,34400.0,32050.0,1170589.0
2020-01-29,34150.0,32550.0,34300.0,32300.0,715174.0
2020-01-28,31750.0,33700.0,39800.0,31700.0,3370916.0
2020-01-23,33500.0,32750.0,33550.0,32400.0,305124.0
2020-01-22,31750.0,33200.0,33300.0,31650.0,385406.0
2020-01-21,31400.0,31450.0,32100.0,31350.0,215785.0
2020-01-20,31400.0,31400.0,32000.0,31150.0,292142.0
2020-01-17,32200.0,31050.0,32600.0,30550.0,462090.0
2020-01-16,32000.0,32300.0,33050.0,32000.0,276622.0
2020-01-15,32000.0,32000.0,32500.0,31650.0,281413.0
2020-01-14,34750.0,31950.0,34750.0,31700.0,608267.0
2020-01-13,33950.0,34950.0,34950.0,33550.0,390042.0
2020-01-10,33000.0,33550.0,33750.0,32750.0,302511.0
2020-01-09,31900.0,32700.0,32800.0,31600.0,332149.0
2020-01-08,32000.0,30900.0,32300.0,30650.0,467623.0
2020-01-07,30300.0,32400.0,32700.0,30250.0,573484.0
2020-01-06,31100.0,30200.0,31700.0,30200.0,284165.0
2020-01-03,31100.0,31500.0,31750.0,30950.0,272230.0
2020-01-02,30650.0,30950.0,31150.0,30150.0,152379.0
2019-12-30,30600.0,30650.0,31250.0,30450.0,156484.0
2019-12-27,30300.0,30650.0,30800.0,29900.0,175325.0
2019-12-26,30550.0,30300.0,30600.0,29650.0,214373.0
2019-12-24,29700.0,30300.0,30600.0,29450.0,343421.0
2019-12-23,29200.0,29700.0,30250.0,28800.0,343030.0
2019-12-20,29550.0,29450.0,29700.0,28800.0,202815.0
2019-12-19,27950.0,29500.0,29850.0,27950.0,651863.0
2019-12-18,28600.0,28100.0,28750.0,27900.0,128816.0
2019-12-17,28000.0,28400.0,28400.0,27550.0,210271.0
2019-12-16,27950.0,27850.0,28100.0,27100.0,276836.0
2019-12-13,27250.0,27650.0,28200.0,27200.0,280188.0
2019-12-12,27500.0,27200.0,27650.0,26400.0,305678.0
2019-12-11,27350.0,27400.0,28500.0,27250.0,383815.0
2019-12-10,27600.0,27300.0,28000.0,27300.0,152927.0
2019-12-09,27700.0,27650.0,28100.0,27250.0,147146.0
2019-12-06,27800.0,27650.0,28150.0,27500.0,107092.0
2019-12-05,28600.0,27550.0,28750.0,27450.0,291747.0
2019-12-04,27150.0,27950.0,28100.0,27100.0,158083.0
2019-12-03,27750.0,27450.0,28400.0,27350.0,201048.0
2019-12-02,28400.0,27750.0,28800.0,27650.0,235634.0
2019-11-29,27400.0,28150.0,28200.0,27050.0,219904.0
2019-11-28,27700.0,27400.0,27750.0,27100.0,138397.0
2019-11-27,27700.0,27600.0,27900.0,27300.0,169563.0
2019-11-26,27950.0,28000.0,28250.0,27300.0,274704.0
2019-11-25,26850.0,27750.0,27900.0,26250.0,320034.0
2019-11-22,26950.0,26800.0,27200.0,26750.0,163158.0
2019-11-21,27350.0,26700.0,27600.0,26550.0,281687.0
2019-11-20,27300.0,27000.0,27750.0,26450.0,256330.0
2019-11-19,26650.0,27200.0,27650.0,26600.0,340321.0
2019-11-18,27000.0,27000.0,27350.0,26400.0,464682.0
2019-11-15,24000.0,26850.0,27800.0,23650.0,1786229.0
2019-11-14,23000.0,23200.0,23400.0,22550.0,149149.0
2019-11-13,23350.0,22800.0,23850.0,22550.0,239424.0
2019-11-12,22550.0,23000.0,23250.0,22250.0,237346.0
2019-11-11,22000.0,22200.0,22450.0,21650.0,108773.0
2019-11-08,22150.0,22050.0,22350.0,21750.0,81912.0
2019-11-07,22350.0,22150.0,22550.0,22000.0,77832.0
2019-11-06,22200.0,22250.0,22850.0,21900.0,175411.0
2019-11-05,21500.0,22100.0,22200.0,21500.0,131364.0
2019-11-04,21400.0,21400.0,22100.0,21300.0,135920.0
2019-11-01,21250.0,21450.0,21550.0,21150.0,58289.0
2019-10-31,21350.0,21250.0,21700.0,21200.0,90615.0
2019-10-30,21550.0,21250.0,21850.0,21100.0,110157.0
2019-10-29,22100.0,21650.0,22350.0,21600.0,75796.0
2019-10-28,21800.0,22050.0,22500.0,21800.0,72816.0
2019-10-25,22500.0,21850.0,22500.0,21800.0,65556.0
2019-10-24,22850.0,22450.0,22950.0,21550.0,215938.0
2019-10-23,22450.0,22750.0,23050.0,22300.0,150620.0
2019-10-22,21800.0,22400.0,22700.0,21750.0,149264.0
2019-10-21,22250.0,21750.0,22550.0,21700.0,111329.0
2019-10-18,22950.0,22250.0,22950.0,22100.0,136188.0
2019-10-17,22500.0,22750.0,23350.0,22500.0,162922.0
2019-10-16,22650.0,22450.0,23000.0,22450.0,123882.0
2019-10-15,22950.0,22850.0,23050.0,22500.0,104419.0
2019-10-14,22600.0,22700.0,23050.0,22300.0,111546.0
2019-10-11,23000.0,22100.0,23250.0,22100.0,160450.0
2019-10-10,21700.0,22650.0,23150.0,21650.0,274024.0
2019-10-08,21200.0,21600.0,21700.0,21050.0,134356.0
2019-10-07,20700.0,21200.0,21500.0,20600.0,134971.0
2019-10-04,20700.0,20400.0,20850.0,20100.0,77293.0
2019-10-02,20900.0,20800.0,21150.0,20700.0,60444.0
2019-10-01,20550.0,21050.0,21150.0,20500.0,108626.0
2019-09-30,20750.0,20400.0,20900.0,20300.0,72425.0
2019-09-27,21200.0,20750.0,21200.0,20300.0,130074.0
2019-09-26,21200.0,21400.0,21500.0,20750.0,90127.0
2019-09-25,21600.0,21200.0,21850.0,21100.0,69978.0
2019-09-24,21850.0,21600.0,22150.0,21500.0,65285.0
2019-09-23,22000.0,21950.0,22200.0,21600.0,58588.0
2019-09-20,22400.0,22000.0,22600.0,22000.0,63751.0
2019-09-19,22250.0,22200.0,22700.0,22000.0,163946.0
2019-09-18,21900.0,22500.0,22850.0,21550.0,186086.0
2019-09-17,21400.0,21600.0,22300.0,21350.0,125591.0
2019-09-16,21550.0,21350.0,21550.0,21150.0,65005.0
2019-09-11,20950.0,21200.0,21500.0,20950.0,101866.0
