,Open,close,high,low,volume
2020-02-28,30850.0,29700.0,31350.0,29400.0,193529.0
2020-02-27,30500.0,31000.0,31500.0,30500.0,134850.0
2020-02-26,30900.0,30900.0,31200.0,30500.0,124117.0
2020-02-25,30100.0,31100.0,31300.0,30000.0,120087.0
2020-02-24,31750.0,30300.0,31750.0,30250.0,185025.0
2020-02-21,33000.0,32300.0,33000.0,32050.0,115225.0
2020-02-20,33550.0,33200.0,34300.0,33000.0,71340.0
2020-02-19,33750.0,33650.0,34400.0,33300.0,86758.0
2020-02-18,34050.0,33750.0,34300.0,33650.0,67718.0
2020-02-17,34600.0,34400.0,35300.0,34300.0,65088.0
2020-02-14,35000.0,34850.0,35250.0,34800.0,76168.0
2020-02-13,35300.0,35300.0,35650.0,34900.0,114762.0
2020-02-12,34750.0,35500.0,35650.0,34500.0,95808.0
2020-02-11,34500.0,35000.0,35550.0,34500.0,62519.0
2020-02-10,34100.0,34800.0,35400.0,33900.0,95992.0
2020-02-07,33950.0,34600.0,34800.0,33550.0,100814.0
2020-02-06,32800.0,34100.0,34400.0,32700.0,124891.0
2020-02-05,32800.0,32350.0,32800.0,31900.0,94719.0
2020-02-04,31700.0,32400.0,32700.0,31700.0,93876.0
2020-02-03,30950.0,32050.0,32250.0,30850.0,166483.0
2020-01-31,33000.0,32200.0,33350.0,32200.0,152589.0
2020-01-30,34050.0,33200.0,34350.0,32600.0,180743.0
2020-01-29,34450.0,34100.0,34650.0,33900.0,116077.0
2020-01-28,35000.0,34450.0,35850.0,34250.0,166895.0
2020-01-23,36550.0,36000.0,36550.0,35750.0,106609.0
2020-01-22,36250.0,36650.0,37350.0,36200.0,91740.0
2020-01-21,37200.0,36250.0,37300.0,36250.0,77225.0
2020-01-20,37150.0,36900.0,37400.0,36900.0,63529.0
2020-01-17,37400.0,37150.0,37950.0,37150.0,63530.0
2020-01-16,37800.0,37400.0,37800.0,37000.0,74178.0
2020-01-15,37250.0,37650.0,38600.0,37200.0,93016.0
2020-01-14,37000.0,37350.0,37700.0,37000.0,65020.0
2020-01-13,36750.0,37200.0,37350.0,36450.0,83455.0
2020-01-10,36300.0,36700.0,37000.0,35800.0,89308.0
2020-01-09,36200.0,36350.0,36500.0,36050.0,99720.0
2020-01-08,36850.0,35600.0,36850.0,35350.0,210042.0
2020-01-07,36600.0,37300.0,37650.0,36600.0,62472.0
2020-01-06,37500.0,36800.0,37900.0,36800.0,99706.0
2020-01-03,38500.0,38050.0,38600.0,37850.0,94905.0
2020-01-02,38250.0,38150.0,38450.0,37350.0,85808.0
2019-12-30,37150.0,38350.0,38350.0,36850.0,95436.0
2019-12-27,36450.0,36800.0,37400.0,36200.0,177448.0
2019-12-26,38600.0,38950.0,39050.0,38600.0,65289.0
