,Open,close,high,low,volume
2020-08-18,39800.0,38150.0,39850.0,38050.0,2815472.0
2020-08-14,40850.0,39800.0,41000.0,39750.0,2859261.0
2020-08-13,40050.0,41500.0,41500.0,39700.0,4253152.0
2020-08-12,39900.0,40350.0,40500.0,38550.0,5024954.0
2020-08-11,38000.0,38800.0,39000.0,37600.0,4668361.0
2020-08-10,36700.0,37150.0,37200.0,36400.0,2482203.0
2020-08-07,36700.0,36150.0,36700.0,35800.0,1831365.0
2020-08-06,35700.0,36550.0,37100.0,35650.0,3369375.0
2020-08-05,35500.0,35500.0,35650.0,35250.0,1272456.0
2020-08-04,35250.0,35500.0,35750.0,35250.0,1345023.0
2020-08-03,35350.0,35250.0,35600.0,35050.0,1056472.0
2020-07-31,35850.0,35250.0,35900.0,35250.0,1893355.0
2020-07-30,36550.0,35950.0,36850.0,35750.0,1773544.0
2020-07-29,35400.0,36200.0,36350.0,35350.0,1543911.0
2020-07-28,35500.0,35700.0,36100.0,35250.0,1739731.0
2020-07-27,35100.0,35450.0,35950.0,34950.0,1154928.0
2020-07-24,35450.0,35400.0,35800.0,35150.0,1583429.0
2020-07-23,36200.0,35850.0,36200.0,35350.0,1829737.0
2020-07-22,37400.0,36200.0,37950.0,36150.0,3174680.0
2020-07-21,36950.0,36700.0,37350.0,36200.0,2060791.0
2020-07-20,35600.0,36900.0,37000.0,35300.0,2428100.0
2020-07-17,35950.0,35650.0,36400.0,35400.0,1595399.0
2020-07-16,36000.0,35950.0,36550.0,35650.0,1721130.0
2020-07-15,35250.0,35650.0,36450.0,35200.0,2786466.0
2020-07-14,35200.0,35100.0,35350.0,34850.0,973577.0
2020-07-13,34500.0,35350.0,35450.0,34150.0,1765624.0
2020-07-10,34650.0,33950.0,34650.0,33950.0,1914633.0
2020-07-09,35000.0,34700.0,35050.0,34650.0,1962294.0
2020-07-08,35750.0,35050.0,35750.0,35000.0,1613501.0
2020-07-07,35900.0,35800.0,36100.0,35300.0,1837584.0
2020-07-06,34850.0,35750.0,35750.0,34500.0,2081699.0
2020-07-03,34750.0,34800.0,35000.0,34500.0,1032764.0
2020-07-02,34350.0,34450.0,34800.0,34300.0,1944623.0
2020-07-01,34000.0,34400.0,34900.0,33850.0,1797943.0
2020-06-30,34200.0,33950.0,34500.0,33800.0,2139717.0
2020-06-29,33800.0,33900.0,34050.0,33500.0,1716673.0
2020-06-26,34350.0,34800.0,35150.0,34200.0,1889305.0
2020-06-25,33900.0,33750.0,34200.0,33750.0,1908667.0
2020-06-24,34700.0,34900.0,35200.0,34550.0,1373398.0
2020-06-23,35050.0,34700.0,35300.0,34150.0,1858916.0
2020-06-22,35400.0,34850.0,35750.0,34800.0,1689143.0
2020-06-19,36100.0,36000.0,36250.0,35100.0,3560935.0
2020-06-18,34400.0,35250.0,35650.0,34350.0,2556965.0
2020-06-17,34800.0,35000.0,35050.0,34000.0,3829768.0
2020-06-16,34000.0,35700.0,35850.0,34000.0,2255201.0
2020-06-15,34300.0,33250.0,35600.0,33250.0,3388071.0
2020-06-12,34250.0,34650.0,35050.0,34100.0,3806558.0
2020-06-11,36450.0,36350.0,36700.0,35550.0,4278133.0
2020-06-10,38100.0,37550.0,38200.0,37400.0,2748853.0
2020-06-09,38250.0,38500.0,38950.0,37700.0,2520713.0
2020-06-08,39400.0,38200.0,39400.0,37900.0,2840784.0
2020-06-05,37050.0,38050.0,38050.0,36700.0,2412060.0
2020-06-04,39400.0,37000.0,40150.0,36800.0,6220789.0
2020-06-03,36900.0,38600.0,38900.0,36850.0,5291169.0
2020-06-02,34750.0,36250.0,36450.0,34450.0,3992096.0
2020-06-01,34200.0,34600.0,34900.0,34050.0,2643715.0
2020-05-29,33800.0,34000.0,34350.0,33300.0,4473646.0
2020-05-28,34500.0,34200.0,35200.0,33700.0,6324651.0
2020-05-27,33600.0,33100.0,33950.0,33000.0,4885554.0
2020-05-26,31200.0,32600.0,32850.0,31150.0,3224756.0
2020-05-25,31200.0,31350.0,31500.0,30850.0,1387582.0
2020-05-22,32300.0,31100.0,32300.0,31000.0,2073547.0
2020-05-21,32250.0,32000.0,32450.0,31900.0,1690229.0
2020-05-20,31700.0,32050.0,32150.0,31600.0,1529458.0
2020-05-19,32300.0,31950.0,32800.0,31800.0,3318803.0
2020-05-18,31300.0,31000.0,31350.0,30850.0,2094246.0
2020-05-15,31200.0,31450.0,31550.0,30800.0,2594683.0
2020-05-14,31000.0,30950.0,31200.0,30900.0,2117359.0
2020-05-13,30850.0,31450.0,31450.0,30800.0,2292087.0
2020-05-12,32150.0,31550.0,32250.0,31450.0,1901590.0
2020-05-11,32800.0,32150.0,33350.0,32100.0,2124625.0
2020-05-08,32900.0,32800.0,33050.0,32600.0,1916592.0
2020-05-07,32250.0,32450.0,32750.0,32200.0,2057759.0
2020-05-06,33100.0,32700.0,33550.0,32400.0,3285676.0
2020-05-04,33650.0,33000.0,33800.0,32800.0,3135974.0
2020-04-29,34200.0,34750.0,35000.0,34050.0,2470683.0
2020-04-28,34850.0,34150.0,35950.0,33800.0,3681195.0
2020-04-27,31500.0,34200.0,34200.0,31350.0,6297287.0
2020-04-24,31100.0,31100.0,31650.0,31000.0,1674947.0
2020-04-23,31700.0,31300.0,31950.0,31300.0,1661682.0
2020-04-22,31100.0,31500.0,31600.0,30700.0,1816282.0
2020-04-21,31700.0,31700.0,32100.0,31000.0,2357333.0
2020-04-20,32700.0,31900.0,32700.0,31850.0,2712305.0
2020-04-17,32250.0,32350.0,33000.0,32250.0,3117460.0
2020-04-16,32350.0,31900.0,32500.0,31300.0,4032094.0
2020-04-14,32750.0,33200.0,33350.0,32550.0,1592187.0
2020-04-13,33850.0,32550.0,34000.0,32400.0,2535276.0
