Date,High,Low,Open,Close,Volume,Adj Close
2015-09-02,50500.0,48500.0,49350.0,50000.0,77297.0,47040.37109375
2015-09-03,51400.0,49800.0,50300.0,50600.0,45663.0,47604.8515625
2015-09-04,50700.0,48000.0,50600.0,48400.0,72480.0,45535.07421875
2015-09-07,51800.0,48300.0,48300.0,50800.0,59444.0,47793.015625
2015-09-08,51700.0,50600.0,50800.0,51000.0,49521.0,47981.17578125
2015-09-09,54500.0,51300.0,51500.0,54300.0,121880.0,51085.84375
2015-09-10,55300.0,53100.0,53900.0,55300.0,67032.0,52026.6484375
2015-09-11,56000.0,54300.0,54600.0,55400.0,48346.0,52120.7265625
2015-09-14,55700.0,52700.0,54800.0,53600.0,46750.0,50427.27734375
2015-09-15,57100.0,52000.0,52100.0,56600.0,83173.0,53249.69921875
2015-09-16,58500.0,55900.0,56100.0,57600.0,121952.0,54190.50390625
2015-09-17,58300.0,56500.0,57600.0,56500.0,59643.0,53155.6171875
2015-09-18,57100.0,55800.0,56400.0,56200.0,44236.0,52873.375
2015-09-21,57100.0,55600.0,56200.0,56400.0,31787.0,53061.53125
2015-09-22,58500.0,56500.0,57200.0,58100.0,62765.0,54660.91015625
2015-09-23,57600.0,55700.0,57100.0,55700.0,61964.0,52402.96875
2015-09-24,56800.0,54900.0,56000.0,55700.0,31487.0,52402.96875
2015-09-25,56500.0,55100.0,56200.0,55800.0,24147.0,52497.0546875
2015-09-30,60000.0,54500.0,54500.0,59100.0,97803.0,55601.71484375
2015-10-01,61500.0,58800.0,58800.0,61300.0,94030.0,57671.48828125
2015-10-02,61500.0,59600.0,61300.0,60400.0,81317.0,56824.765625
2015-10-05,60400.0,57400.0,60400.0,58500.0,102787.0,55037.23046875
2015-10-06,58100.0,56000.0,58000.0,56400.0,81734.0,53061.53125
2015-10-07,57200.0,55500.0,55800.0,56300.0,67421.0,52967.453125
2015-10-08,56900.0,54400.0,56700.0,55800.0,61402.0,52497.0546875
2015-10-12,58300.0,55500.0,55700.0,56500.0,43621.0,53155.6171875
2015-10-13,58500.0,55900.0,56100.0,57900.0,46737.0,54472.74609375
2015-10-14,58400.0,55500.0,57900.0,55800.0,55652.0,52497.0546875
2015-10-15,57900.0,55700.0,55800.0,57400.0,31915.0,54002.34375
2015-10-16,57500.0,55000.0,57100.0,56000.0,76211.0,52685.2109375
2015-10-19,56000.0,53900.0,56000.0,54400.0,71766.0,51179.921875
2015-10-20,55400.0,54100.0,54100.0,55100.0,48252.0,51838.484375
2015-10-21,55400.0,54300.0,55000.0,55400.0,28712.0,52120.7265625
2015-10-22,55400.0,53300.0,54700.0,53600.0,45500.0,50427.27734375
2015-10-23,55100.0,53600.0,54500.0,54400.0,53538.0,51179.921875
2015-10-26,58800.0,54900.0,55000.0,58500.0,173898.0,55037.23046875
2015-10-27,58200.0,56700.0,57900.0,57600.0,39543.0,54190.50390625
2015-10-28,57700.0,56400.0,57000.0,57200.0,44240.0,53814.18359375
2015-10-29,57500.0,54700.0,57000.0,55900.0,56910.0,52591.1328125
2015-10-30,57300.0,55000.0,55900.0,56900.0,42571.0,53531.9375
2015-11-02,56800.0,54900.0,55800.0,56500.0,34913.0,53155.6171875
2015-11-03,59700.0,56500.0,56500.0,59500.0,75079.0,55978.0390625
2015-11-04,60100.0,58600.0,59900.0,59500.0,81081.0,55978.0390625
2015-11-05,59700.0,58200.0,59000.0,58800.0,32733.0,55319.4765625
2015-11-06,59100.0,57400.0,59000.0,57800.0,25008.0,54378.6640625
2015-11-09,57700.0,56000.0,57300.0,56200.0,31028.0,52873.375
2015-11-10,56500.0,54100.0,55800.0,55300.0,46457.0,52026.6484375
2015-11-11,55800.0,53200.0,54900.0,53800.0,59016.0,50615.43359375
2015-11-12,54300.0,53300.0,54300.0,53400.0,18976.0,50239.11328125
2015-11-13,54000.0,52100.0,52900.0,53200.0,23806.0,50050.953125
2015-11-16,53100.0,50900.0,52300.0,51000.0,49524.0,47981.17578125
2015-11-17,52400.0,50400.0,51600.0,52100.0,43806.0,49016.06640625
2015-11-18,54800.0,51800.0,52300.0,53700.0,60864.0,50521.35546875
2015-11-19,54800.0,53200.0,53800.0,53900.0,22684.0,50709.51953125
2015-11-20,54700.0,53200.0,53600.0,54300.0,25282.0,51085.84375
2015-11-23,54800.0,53300.0,54800.0,54000.0,21132.0,50803.59765625
2015-11-24,55500.0,54100.0,55200.0,55000.0,31229.0,51744.40234375
2015-11-25,55400.0,53800.0,54900.0,55000.0,32301.0,51744.40234375
2015-11-26,57300.0,54700.0,54700.0,57000.0,83890.0,53626.01953125
2015-11-27,57400.0,55500.0,57400.0,55800.0,34809.0,52497.0546875
2015-11-30,56400.0,55300.0,55300.0,56000.0,33832.0,52685.2109375
2015-12-01,57300.0,55300.0,55600.0,56500.0,48070.0,53155.6171875
2015-12-02,57300.0,55500.0,56800.0,56200.0,74447.0,52873.375
2015-12-03,56600.0,55200.0,55700.0,55800.0,43963.0,52497.0546875
2015-12-04,56200.0,54600.0,55500.0,55900.0,58621.0,52591.1328125
2015-12-07,56500.0,54900.0,55800.0,55900.0,39366.0,52591.1328125
2015-12-08,56300.0,53900.0,55300.0,55200.0,56549.0,51932.5703125
2015-12-09,60300.0,55200.0,56000.0,59600.0,180148.0,56072.1171875
2015-12-10,62700.0,59500.0,59900.0,60600.0,141134.0,57012.92578125
2015-12-11,63100.0,60100.0,60600.0,62000.0,118838.0,58330.05859375
2015-12-14,62400.0,59600.0,61400.0,60300.0,67380.0,56730.68359375
2015-12-15,61800.0,59500.0,61200.0,60400.0,72550.0,56824.765625
2015-12-16,63000.0,60000.0,61000.0,62100.0,74134.0,58424.13671875
2015-12-17,63700.0,62100.0,62300.0,63600.0,55049.0,59835.34765625
2015-12-18,64100.0,62300.0,63400.0,62300.0,61033.0,58612.30078125
2015-12-21,63600.0,61800.0,62000.0,62300.0,54570.0,58612.30078125
2015-12-22,63600.0,61100.0,62100.0,63000.0,42997.0,59270.86328125
2015-12-23,63700.0,62400.0,63000.0,62600.0,46318.0,58894.5390625
2015-12-24,65200.0,62900.0,63600.0,63800.0,61512.0,60023.51171875
2015-12-28,64500.0,62500.0,64500.0,62700.0,42266.0,58988.62109375
2015-12-29,64100.0,61500.0,61500.0,62700.0,42505.0,60139.62109375
2015-12-30,64500.0,62000.0,62700.0,64400.0,32821.0,61770.19921875
2016-01-04,63300.0,61300.0,63200.0,62400.0,104722.0,59851.87109375
2016-01-05,62200.0,59800.0,60800.0,60500.0,95196.0,58029.45703125
2016-01-06,61400.0,59600.0,60800.0,60500.0,77745.0,58029.45703125
2016-01-07,60800.0,59800.0,60800.0,60600.0,58297.0,58125.37109375
2016-01-08,62100.0,59700.0,60600.0,61500.0,59463.0,58988.62109375
2016-01-11,61900.0,59500.0,60700.0,60400.0,31236.0,57933.54296875
2016-01-12,61300.0,60200.0,61300.0,60500.0,23113.0,58029.45703125
2016-01-13,61600.0,60300.0,60800.0,60900.0,25933.0,58413.12109375
2016-01-14,61900.0,59000.0,60300.0,61900.0,36501.0,59372.28515625
2016-01-15,62700.0,59300.0,62700.0,59600.0,48277.0,57166.20703125
2016-01-18,60300.0,58500.0,59600.0,59500.0,40291.0,57070.29296875
2016-01-19,60400.0,58400.0,58900.0,59500.0,41419.0,57070.29296875
2016-01-20,60400.0,57100.0,60000.0,58500.0,45412.0,56111.12890625
2016-01-21,59400.0,58200.0,59200.0,58600.0,28578.0,56207.04296875
2016-01-22,61300.0,58600.0,58600.0,60500.0,40074.0,58029.45703125
2016-01-25,62200.0,60000.0,60500.0,60200.0,28985.0,57741.70703125
2016-01-26,61500.0,59500.0,59600.0,60300.0,20383.0,57837.62109375
2016-01-27,61400.0,60500.0,61400.0,61100.0,58354.0,58604.95703125
2016-01-28,62500.0,60700.0,60700.0,62000.0,29195.0,59468.20703125
2016-01-29,62500.0,61400.0,61500.0,62200.0,23135.0,59660.03515625
2016-02-01,62700.0,59300.0,62300.0,60400.0,49814.0,57933.54296875
2016-02-02,60400.0,58900.0,59600.0,60200.0,27051.0,57741.70703125
2016-02-03,60400.0,57000.0,60200.0,59900.0,82762.0,57453.95703125
2016-02-04,60400.0,59200.0,60000.0,60400.0,26324.0,57933.54296875
2016-02-05,62500.0,59800.0,61000.0,62400.0,33691.0,59851.87109375
2016-02-11,62600.0,59400.0,61000.0,62100.0,73623.0,59564.12109375
2016-02-12,62100.0,60500.0,62100.0,61800.0,50735.0,59276.37109375
2016-02-15,65000.0,60800.0,62400.0,64500.0,51804.0,61866.11328125
2016-02-16,65400.0,62900.0,65300.0,64500.0,34359.0,61866.11328125
2016-02-17,64400.0,62700.0,63400.0,63500.0,46151.0,60906.94921875
2016-02-18,64300.0,61500.0,63600.0,62500.0,46242.0,59947.78515625
2016-02-19,63300.0,61600.0,61600.0,62600.0,18526.0,60043.69921875
2016-02-22,62700.0,61000.0,62400.0,61600.0,31921.0,59084.53515625
2016-02-23,62300.0,60500.0,61600.0,61400.0,26440.0,58892.70703125
2016-02-24,62500.0,60700.0,60700.0,61900.0,15312.0,59372.28515625
2016-02-25,62300.0,61000.0,62000.0,61600.0,38581.0,59084.53515625
2016-02-26,61900.0,59900.0,61300.0,60600.0,30576.0,58125.37109375
2016-02-29,60900.0,59200.0,60400.0,60500.0,44612.0,58029.45703125
2016-03-02,61300.0,59900.0,60800.0,60400.0,43214.0,57933.54296875
2016-03-03,61000.0,59200.0,61000.0,59600.0,27378.0,57166.20703125
2016-03-04,60000.0,58200.0,59100.0,60000.0,71337.0,57549.87109375
2016-03-07,61300.0,58400.0,59300.0,60900.0,78229.0,58413.12109375
2016-03-08,57400.0,49800.0,57300.0,51400.0,665111.0,49301.05859375
2016-03-09,52800.0,50900.0,51100.0,51800.0,167981.0,49684.72265625
2016-03-10,52300.0,51100.0,52300.0,51700.0,104110.0,49588.80859375
