Date,High,Low,Open,Close,Volume,Adj Close
2015-09-02,982000.0,937000.0,964000.0,964000.0,9969.0,941788.6875
2015-09-03,994000.0,953000.0,969000.0,979000.0,7952.0,956443.0625
2015-09-04,979000.0,904000.0,979000.0,915000.0,10115.0,893917.6875
2015-09-07,949000.0,895000.0,904000.0,913000.0,7128.0,891963.75
2015-09-08,944000.0,896000.0,907000.0,911000.0,5794.0,890009.875
2015-09-09,967000.0,923000.0,926000.0,953000.0,8564.0,931042.125
2015-09-10,987000.0,939000.0,952000.0,987000.0,7396.0,964258.8125
2015-09-11,985000.0,957000.0,977000.0,978000.0,5693.0,955466.125
2015-09-14,983000.0,960000.0,972000.0,969000.0,3398.0,946673.5
2015-09-15,968000.0,930000.0,963000.0,942000.0,5390.0,920295.5625
2015-09-16,960000.0,927000.0,949000.0,952000.0,7861.0,930065.1875
2015-09-17,990000.0,932000.0,962000.0,944000.0,7406.0,922249.5
2015-09-18,996000.0,955000.0,955000.0,996000.0,11610.0,973051.375
2015-09-21,992000.0,956000.0,992000.0,968000.0,4049.0,945696.5625
2015-09-22,988000.0,958000.0,973000.0,988000.0,5010.0,965235.75
2015-09-23,987000.0,967000.0,972000.0,975000.0,3966.0,952535.25
2015-09-24,1020000.0,973000.0,980000.0,1017000.0,10501.0,993567.5625
2015-09-25,1036000.0,989000.0,1020000.0,1020000.0,6551.0,996498.5
2015-09-30,1052000.0,990000.0,990000.0,1039000.0,11484.0,1015060.625
2015-10-01,1105000.0,1030000.0,1030000.0,1090000.0,9915.0,1064885.5
2015-10-02,1129000.0,1055000.0,1090000.0,1072000.0,7551.0,1047300.3125
2015-10-05,1150000.0,1074000.0,1086000.0,1088000.0,11729.0,1062931.75
2015-10-06,1144000.0,1096000.0,1108000.0,1130000.0,7977.0,1103964.0
2015-10-07,1129000.0,1018000.0,1129000.0,1028000.0,13842.0,1004314.0625
2015-10-08,1053000.0,1016000.0,1046000.0,1046000.0,9028.0,1021899.375
2015-10-12,1058000.0,1006000.0,1026000.0,1043000.0,9802.0,1018968.5
2015-10-13,1053000.0,1026000.0,1026000.0,1043000.0,8453.0,1018968.5
2015-10-14,1053000.0,1011000.0,1032000.0,1026000.0,9789.0,1002360.1875
2015-10-15,1076000.0,1018000.0,1026000.0,1051000.0,10298.0,1026784.125
2015-10-16,1090000.0,1044000.0,1044000.0,1062000.0,8064.0,1037530.6875
2015-10-19,1090000.0,1044000.0,1069000.0,1067000.0,7082.0,1042415.5625
2015-10-20,1080000.0,1061000.0,1075000.0,1080000.0,3874.0,1055116.0
2015-10-21,1110000.0,1074000.0,1090000.0,1082000.0,4227.0,1057069.875
2015-10-22,1083000.0,975000.0,1082000.0,999000.0,20067.0,975982.25
2015-10-23,1020000.0,976000.0,1020000.0,989000.0,12915.0,966212.6875
2015-10-26,1008000.0,982000.0,1003000.0,1003000.0,4903.0,979890.125
2015-10-27,1069000.0,1003000.0,1004000.0,1057000.0,11746.0,1032645.9375
2015-10-28,1095000.0,1054000.0,1058000.0,1093000.0,8924.0,1067816.5
2015-10-29,1099000.0,1065000.0,1076000.0,1099000.0,7604.0,1073678.25
2015-10-30,1097000.0,1027000.0,1097000.0,1049000.0,9753.0,1024830.25
2015-11-02,1072000.0,1017000.0,1069000.0,1023000.0,6284.0,999429.3125
2015-11-03,1048000.0,1007000.0,1036000.0,1022000.0,7233.0,998452.3125
2015-11-04,1044000.0,1013000.0,1028000.0,1021000.0,8733.0,997475.375
2015-11-05,1040000.0,1019000.0,1021000.0,1033000.0,5937.0,1009198.875
2015-11-06,1042000.0,1010000.0,1034000.0,1010000.0,4741.0,986728.8125
2015-11-09,1007000.0,976000.0,982000.0,995000.0,5534.0,972074.4375
2015-11-10,1007000.0,988000.0,1005000.0,996000.0,4578.0,973051.375
2015-11-11,1025000.0,993000.0,999000.0,1004000.0,6246.0,980867.0625
2015-11-12,1040000.0,1004000.0,1012000.0,1040000.0,7440.0,1016037.625
2015-11-13,1031000.0,993000.0,1019000.0,1005000.0,12486.0,981844.0
2015-11-16,1038000.0,1000000.0,1004000.0,1021000.0,6803.0,997475.375
2015-11-17,1051000.0,1018000.0,1035000.0,1051000.0,9076.0,1026784.125
2015-11-18,1049000.0,1018000.0,1049000.0,1035000.0,5511.0,1011152.8125
2015-11-19,1062000.0,1030000.0,1043000.0,1056000.0,7814.0,1031668.9375
