Date,High,Low,Open,Close,Volume,Adj Close
2015-09-02,16550.0,16100.0,16100.0,16450.0,156659.0,16450.0
2015-09-03,16650.0,16200.0,16650.0,16200.0,139346.0,16200.0
2015-09-04,16500.0,15800.0,16200.0,16200.0,226216.0,16200.0
2015-09-07,16850.0,16050.0,16050.0,16650.0,152135.0,16650.0
2015-09-08,16850.0,16350.0,16700.0,16500.0,95345.0,16500.0
2015-09-09,16950.0,16550.0,16750.0,16900.0,167846.0,16900.0
2015-09-10,17600.0,16750.0,16750.0,17600.0,270376.0,17600.0
2015-09-11,17650.0,17300.0,17400.0,17550.0,118345.0,17550.0
2015-09-14,17750.0,17300.0,17650.0,17450.0,120682.0,17450.0
2015-09-15,17750.0,17300.0,17500.0,17300.0,114561.0,17300.0
2015-09-16,17850.0,17200.0,17400.0,17650.0,146441.0,17650.0
2015-09-17,17900.0,17200.0,17900.0,17200.0,173875.0,17200.0
2015-09-18,17500.0,17150.0,17250.0,17500.0,125566.0,17500.0
2015-09-21,17400.0,17050.0,17300.0,17100.0,88553.0,17100.0
2015-09-22,17400.0,17150.0,17150.0,17200.0,94903.0,17200.0
2015-09-23,17100.0,16650.0,16900.0,16700.0,129070.0,16700.0
2015-09-24,16850.0,16600.0,16650.0,16750.0,68267.0,16750.0
2015-09-25,17500.0,16750.0,16800.0,17500.0,170457.0,17500.0
2015-09-30,17500.0,17100.0,17150.0,17200.0,84780.0,17200.0
2015-10-01,17350.0,17000.0,17100.0,17100.0,189738.0,17100.0
2015-10-02,17400.0,16850.0,17150.0,16850.0,154389.0,16850.0
2015-10-05,17100.0,16500.0,17000.0,16550.0,185784.0,16550.0
2015-10-06,16750.0,16200.0,16400.0,16300.0,228821.0,16300.0
2015-10-07,16400.0,16200.0,16250.0,16200.0,116376.0,16200.0
2015-10-08,16400.0,16150.0,16300.0,16400.0,132580.0,16400.0
2015-10-12,17000.0,16300.0,16300.0,16800.0,224438.0,16800.0
2015-10-13,17500.0,16700.0,16700.0,17400.0,304413.0,17400.0
2015-10-14,17400.0,16750.0,17400.0,16750.0,176692.0,16750.0
2015-10-15,16950.0,16550.0,16800.0,16850.0,106381.0,16850.0
2015-10-16,16900.0,16550.0,16850.0,16600.0,107151.0,16600.0
2015-10-19,16750.0,16500.0,16600.0,16650.0,89390.0,16650.0
2015-10-20,16850.0,16500.0,16650.0,16750.0,92040.0,16750.0
2015-10-21,17100.0,16650.0,16750.0,16700.0,129508.0,16700.0
2015-10-22,16850.0,16250.0,16650.0,16400.0,127145.0,16400.0
2015-10-23,16700.0,16450.0,16550.0,16550.0,128467.0,16550.0
2015-10-26,17200.0,16700.0,17150.0,16700.0,260198.0,16700.0
2015-10-27,17050.0,16650.0,16750.0,16750.0,148630.0,16750.0
2015-10-28,16800.0,16350.0,16650.0,16350.0,161174.0,16350.0
2015-10-29,16550.0,16350.0,16350.0,16400.0,86444.0,16400.0
2015-10-30,16550.0,16200.0,16450.0,16300.0,116441.0,16300.0
2015-11-02,16300.0,16100.0,16250.0,16150.0,119778.0,16150.0
2015-11-03,16850.0,16300.0,16300.0,16850.0,182740.0,16850.0
2015-11-04,16850.0,16550.0,16800.0,16750.0,115149.0,16750.0
2015-11-05,16900.0,16500.0,16750.0,16900.0,111008.0,16900.0
2015-11-06,16950.0,16400.0,16900.0,16450.0,143989.0,16450.0
2015-11-09,16500.0,16150.0,16450.0,16300.0,94134.0,16300.0
2015-11-10,16250.0,15850.0,16200.0,16200.0,140595.0,16200.0
2015-11-11,16550.0,16200.0,16200.0,16250.0,86437.0,16250.0
2015-11-12,16550.0,16150.0,16200.0,16550.0,69435.0,16550.0
2015-11-13,16500.0,16200.0,16200.0,16300.0,77419.0,16300.0
2015-11-16,16250.0,15900.0,16100.0,15950.0,111631.0,15950.0
2015-11-17,16200.0,15900.0,16050.0,16000.0,100229.0,16000.0
2015-11-18,16150.0,15800.0,16050.0,15900.0,109358.0,15900.0
2015-11-19,16100.0,15900.0,16000.0,15900.0,85338.0,15900.0
2015-11-20,16000.0,15800.0,15950.0,15850.0,118977.0,15850.0
2015-11-23,16200.0,15850.0,16000.0,16100.0,175080.0,16100.0
2015-11-24,16600.0,16100.0,16100.0,16400.0,232069.0,16400.0
2015-11-25,16450.0,16100.0,16400.0,16250.0,88245.0,16250.0
2015-11-26,16450.0,16100.0,16300.0,16200.0,151141.0,16200.0
2015-11-27,16550.0,16100.0,16200.0,16450.0,255451.0,16450.0
2015-11-30,16800.0,16300.0,16450.0,16650.0,339385.0,16650.0
2015-12-01,16750.0,16500.0,16600.0,16500.0,150833.0,16500.0
2015-12-02,16900.0,16400.0,16550.0,16800.0,225910.0,16800.0
2015-12-03,16800.0,16350.0,16800.0,16700.0,142371.0,16700.0
2015-12-04,16800.0,16500.0,16550.0,16650.0,97000.0,16650.0
2015-12-07,16750.0,16400.0,16650.0,16450.0,125044.0,16450.0
2015-12-08,16700.0,15900.0,16400.0,16000.0,183371.0,16000.0
2015-12-09,16150.0,15950.0,16100.0,16100.0,93784.0,16100.0
2015-12-10,16250.0,15750.0,16100.0,15800.0,135087.0,15800.0
2015-12-11,16050.0,15800.0,16000.0,15850.0,95350.0,15850.0
2015-12-14,15650.0,14850.0,15650.0,14850.0,267037.0,14850.0
