,Open,close,high,low,volume
2020-08-18,170900.0,166500.0,178300.0,161000.0,659682.0
2020-08-14,189500.0,173100.0,189500.0,171900.0,745411.0
2020-08-13,186000.0,187700.0,194000.0,183200.0,779435.0
2020-08-12,191100.0,190000.0,191200.0,181700.0,343576.0
2020-08-11,198000.0,191600.0,199900.0,190900.0,287021.0
2020-08-10,201200.0,198100.0,202100.0,198100.0,196979.0
2020-08-07,195400.0,200000.0,207000.0,193900.0,547157.0
2020-08-06,197000.0,194800.0,197400.0,192200.0,195975.0
2020-08-05,197500.0,195300.0,198300.0,193700.0,207859.0
2020-08-04,193000.0,192700.0,204500.0,190600.0,578483.0
2020-08-03,195000.0,189600.0,199300.0,186900.0,452449.0
2020-07-31,174400.0,190200.0,198800.0,172600.0,1025597.0
2020-07-30,171300.0,174400.0,177500.0,170200.0,195722.0
2020-07-29,174200.0,171300.0,174900.0,171300.0,172150.0
2020-07-28,174500.0,175100.0,176200.0,171500.0,239621.0
2020-07-27,177000.0,174000.0,181100.0,170300.0,336970.0
2020-07-24,182200.0,177300.0,191500.0,175000.0,669328.0
2020-07-23,160300.0,185000.0,194300.0,158000.0,1992205.0
2020-07-22,302000.0,308700.0,327100.0,296000.0,711557.0
2020-07-21,285500.0,299600.0,303900.0,284500.0,448254.0
2020-07-20,286200.0,285500.0,288700.0,282300.0,144123.0
2020-07-17,287700.0,286200.0,289100.0,285700.0,104935.0
2020-07-16,289500.0,287500.0,290000.0,284600.0,126222.0
2020-07-15,285400.0,287800.0,289100.0,280500.0,168132.0
2020-07-14,279100.0,284400.0,288900.0,277600.0,206146.0
2020-07-13,293300.0,284100.0,293300.0,284100.0,205887.0
2020-07-10,291500.0,293900.0,295000.0,285500.0,272881.0
2020-07-09,296500.0,293900.0,298800.0,289000.0,289366.0
2020-07-08,284000.0,293100.0,297500.0,274100.0,538946.0
2020-07-07,279100.0,281000.0,302200.0,270200.0,1393765.0
2020-07-06,265000.0,274000.0,274400.0,261700.0,454499.0
2020-07-03,250000.0,259900.0,260000.0,239000.0,523194.0
