005930
000660
207940
051910
035420
005935
068270
005380
006400
035720
051900
028260
012330
036570
017670
000270
005490
105560
096770
034730
091990
055550
003550
326030
032830
066570
015760
018260
251270
033780
090430
009150
086790
000810
010130
096530
010950
018880
030200
316140
011170
024110
009540
021240
097950
271560
006800
003670
028300
032640
180640
002790
034220
086280
000100
008930
068760
161390
000720
267250

